FIPS,County,State,name,name_short,designation
13031,Bulloch,GA,Deep South,deep_south,Not Applicable
13103,Effingham,GA,Deep South,deep_south,Not Applicable
13021,Bibb,GA,Deep South,deep_south,Not Applicable
13289,Twiggs,GA,Deep South,deep_south,Not Applicable
13009,Baldwin,GA,Deep South,deep_south,Not Applicable
13159,Jasper,GA,Deep South,deep_south,Not Applicable
13169,Jones,GA,Deep South,deep_south,Not Applicable
13237,Putnam,GA,Deep South,deep_south,Not Applicable
13125,Glascock,GA,Deep South,deep_south,Not Applicable
13141,Hancock,GA,Deep South,deep_south,Not Applicable
13167,Johnson,GA,Deep South,deep_south,Not Applicable
13303,Washington,GA,Deep South,deep_south,Not Applicable
13319,Wilkinson,GA,Deep South,deep_south,Not Applicable
13211,Morgan,GA,Deep South,deep_south,Not Applicable
13013,Barrow,GA,Deep South,deep_south,Not Applicable
13157,Jackson,GA,Deep South,deep_south,Not Applicable
13297,Walton,GA,Deep South,deep_south,Not Applicable
13059,Clarke,GA,Deep South,deep_south,Not Applicable
13195,Madison,GA,Deep South,deep_south,Not Applicable
13219,Oconee,GA,Deep South,deep_south,Not Applicable
13133,Greene,GA,Deep South,deep_south,Not Applicable
13265,Taliaferro,GA,Deep South,deep_south,Not Applicable
13301,Warren,GA,Deep South,deep_south,Not Applicable
13105,Elbert,GA,Deep South,deep_south,Not Applicable
13221,Oglethorpe,GA,Deep South,deep_south,Not Applicable
13317,Wilkes,GA,Deep South,deep_south,Not Applicable
13033,Burke,GA,Deep South,deep_south,Not Applicable
13107,Emanuel,GA,Deep South,deep_south,Not Applicable
13163,Jefferson,GA,Deep South,deep_south,Not Applicable
13165,Jenkins,GA,Deep South,deep_south,Not Applicable
13251,Screven,GA,Deep South,deep_south,Not Applicable
13073,Columbia,GA,Deep South,deep_south,Not Applicable
13181,Lincoln,GA,Deep South,deep_south,Not Applicable
13189,McDuffie,GA,Deep South,deep_south,Not Applicable
13245,Richmond,GA,Deep South,deep_south,Not Applicable
13051,Chatham,GA,Deep South,deep_south,Not Applicable
13011,Banks,GA,Deep South,deep_south,Not Applicable
13119,Franklin,GA,Deep South,deep_south,Not Applicable
13137,Habersham,GA,Deep South,deep_south,Not Applicable
13241,Rabun,GA,Deep South,deep_south,Not Applicable
13257,Stephens,GA,Deep South,deep_south,Not Applicable
13281,Towns,GA,Deep South,deep_south,Not Applicable
13311,White,GA,Deep South,deep_south,Not Applicable
13147,Hart,GA,Deep South,deep_south,Not Applicable
22023,Cameron,LA,Deep South,deep_south,Not Applicable
22011,Beauregard,LA,Deep South,deep_south,Not Applicable
22019,Calcasieu,LA,Deep South,deep_south,Not Applicable
22113,Vermilion,LA,Deep South,deep_south,Not Applicable
22001,Acadia,LA,Deep South,deep_south,Not Applicable
22053,Jefferson Davis,LA,Deep South,deep_south,Not Applicable
22003,Allen,LA,Deep South,deep_south,Not Applicable
22039,Evangeline,LA,Deep South,deep_south,Not Applicable
22055,Lafayette,LA,Deep South,deep_south,Not Applicable
22097,St. Landry,LA,Deep South,deep_south,Not Applicable
22101,St. Mary,LA,Deep South,deep_south,Not Applicable
22007,Assumption,LA,Deep South,deep_south,Not Applicable
22045,Iberia,LA,Deep South,deep_south,Not Applicable
22099,St. Martin,LA,Deep South,deep_south,Not Applicable
22109,Terrebonne,LA,Deep South,deep_south,Not Applicable
22057,Lafourche,LA,Deep South,deep_south,Not Applicable
22093,St. James,LA,Deep South,deep_south,Not Applicable
22095,St. John the Baptist,LA,Deep South,deep_south,Not Applicable
22047,Iberville,LA,Deep South,deep_south,Not Applicable
22121,West Baton Rouge,LA,Deep South,deep_south,Not Applicable
22033,East Baton Rouge,LA,Deep South,deep_south,Not Applicable
22037,East Feliciana,LA,Deep South,deep_south,Not Applicable
22077,Pointe Coupee,LA,Deep South,deep_south,Not Applicable
22125,West Feliciana,LA,Deep South,deep_south,Not Applicable
22005,Ascension,LA,Deep South,deep_south,Not Applicable
22063,Livingston,LA,Deep South,deep_south,Not Applicable
22091,St. Helena,LA,Deep South,deep_south,Not Applicable
22051,Jefferson,LA,Deep South,deep_south,Not Applicable
22089,St. Charles,LA,Deep South,deep_south,Not Applicable
22071,Orleans,LA,Deep South,deep_south,Not Applicable
22075,Plaquemines,LA,Deep South,deep_south,Not Applicable
22087,St. Bernard,LA,Deep South,deep_south,Not Applicable
22103,St. Tammany,LA,Deep South,deep_south,Not Applicable
22105,Tangipahoa,LA,Deep South,deep_south,Not Applicable
22117,Washington,LA,Deep South,deep_south,Not Applicable
22085,Sabine,LA,Deep South,deep_south,Not Applicable
22115,Vernon,LA,Deep South,deep_south,Not Applicable
22031,De Soto,LA,Deep South,deep_south,Not Applicable
22069,Natchitoches,LA,Deep South,deep_south,Not Applicable
22081,Red River,LA,Deep South,deep_south,Not Applicable
22013,Bienville,LA,Deep South,deep_south,Not Applicable
22043,Grant,LA,Deep South,deep_south,Not Applicable
22079,Rapides,LA,Deep South,deep_south,Not Applicable
22009,Avoyelles,LA,Deep South,deep_south,Not Applicable
22025,Catahoula,LA,Deep South,deep_south,Not Applicable
22059,La Salle,LA,Deep South,deep_south,Not Applicable
22021,Caldwell,LA,Deep South,deep_south,Not Applicable
22049,Jackson,LA,Deep South,deep_south,Not Applicable
22073,Ouachita,LA,Deep South,deep_south,Not Applicable
22083,Richland,LA,Deep South,deep_south,Not Applicable
22127,Winn,LA,Deep South,deep_south,Not Applicable
22017,Caddo,LA,Deep South,deep_south,Not Applicable
22015,Bossier,LA,Deep South,deep_south,Not Applicable
22119,Webster,LA,Deep South,deep_south,Not Applicable
22027,Claiborne,LA,Deep South,deep_south,Not Applicable
22061,Lincoln,LA,Deep South,deep_south,Not Applicable
22067,Morehouse,LA,Deep South,deep_south,Not Applicable
22111,Union,LA,Deep South,deep_south,Not Applicable
22029,Concordia,LA,Deep South,deep_south,Not Applicable
22041,Franklin,LA,Deep South,deep_south,Not Applicable
22065,Madison,LA,Deep South,deep_south,Not Applicable
22107,Tensas,LA,Deep South,deep_south,Not Applicable
22035,East Carroll,LA,Deep South,deep_south,Not Applicable
22123,West Carroll,LA,Deep South,deep_south,Not Applicable
28045,Hancock,MS,Deep South,deep_south,Not Applicable
28109,Pearl River,MS,Deep South,deep_south,Not Applicable
28131,Stone,MS,Deep South,deep_south,Not Applicable
28039,George,MS,Deep South,deep_south,Not Applicable
28047,Harrison,MS,Deep South,deep_south,Not Applicable
28059,Jackson,MS,Deep South,deep_south,Not Applicable
28001,Adams,MS,Deep South,deep_south,Not Applicable
28005,Amite,MS,Deep South,deep_south,Not Applicable
28037,Franklin,MS,Deep South,deep_south,Not Applicable
28085,Lincoln,MS,Deep South,deep_south,Not Applicable
28157,Wilkinson,MS,Deep South,deep_south,Not Applicable
28021,Claiborne,MS,Deep South,deep_south,Not Applicable
28029,Copiah,MS,Deep South,deep_south,Not Applicable
28063,Jefferson,MS,Deep South,deep_south,Not Applicable
28149,Warren,MS,Deep South,deep_south,Not Applicable
28031,Covington,MS,Deep South,deep_south,Not Applicable
28035,Forrest,MS,Deep South,deep_south,Not Applicable
28065,Jefferson Davis,MS,Deep South,deep_south,Not Applicable
28067,Jones,MS,Deep South,deep_south,Not Applicable
28073,Lamar,MS,Deep South,deep_south,Not Applicable
28077,Lawrence,MS,Deep South,deep_south,Not Applicable
28091,Marion,MS,Deep South,deep_south,Not Applicable
28113,Pike,MS,Deep South,deep_south,Not Applicable
28147,Walthall,MS,Deep South,deep_south,Not Applicable
28049,Hinds,MS,Deep South,deep_south,Not Applicable
28061,Jasper,MS,Deep South,deep_south,Not Applicable
28101,Newton,MS,Deep South,deep_south,Not Applicable
28121,Rankin,MS,Deep South,deep_south,Not Applicable
28123,Scott,MS,Deep South,deep_south,Not Applicable
28127,Simpson,MS,Deep South,deep_south,Not Applicable
28129,Smith,MS,Deep South,deep_south,Not Applicable
28053,Humphreys,MS,Deep South,deep_south,Not Applicable
28055,Issaquena,MS,Deep South,deep_south,Not Applicable
28125,Sharkey,MS,Deep South,deep_south,Not Applicable
28151,Washington,MS,Deep South,deep_south,Not Applicable
28011,Bolivar,MS,Deep South,deep_south,Not Applicable
28133,Sunflower,MS,Deep South,deep_south,Not Applicable
28089,Madison,MS,Deep South,deep_south,Not Applicable
28163,Yazoo,MS,Deep South,deep_south,Not Applicable
28051,Holmes,MS,Deep South,deep_south,Not Applicable
28007,Attala,MS,Deep South,deep_south,Not Applicable
28019,Choctaw,MS,Deep South,deep_south,Not Applicable
28079,Leake,MS,Deep South,deep_south,Not Applicable
28099,Neshoba,MS,Deep South,deep_south,Not Applicable
28013,Calhoun,MS,Deep South,deep_south,Not Applicable
28015,Carroll,MS,Deep South,deep_south,Not Applicable
28043,Grenada,MS,Deep South,deep_south,Not Applicable
28083,Leflore,MS,Deep South,deep_south,Not Applicable
28097,Montgomery,MS,Deep South,deep_south,Not Applicable
28135,Tallahatchie,MS,Deep South,deep_south,Not Applicable
28155,Webster,MS,Deep South,deep_south,Not Applicable
28161,Yalobusha,MS,Deep South,deep_south,Not Applicable
28027,Coahoma,MS,Deep South,deep_south,Not Applicable
28033,DeSoto,MS,Deep South,deep_south,Not Applicable
28107,Panola,MS,Deep South,deep_south,Not Applicable
28119,Quitman,MS,Deep South,deep_south,Not Applicable
28137,Tate,MS,Deep South,deep_south,Not Applicable
28143,Tunica,MS,Deep South,deep_south,Not Applicable
28009,Benton,MS,Deep South,deep_south,Not Applicable
28071,Lafayette,MS,Deep South,deep_south,Not Applicable
28093,Marshall,MS,Deep South,deep_south,Not Applicable
28023,Clarke,MS,Deep South,deep_south,Not Applicable
28041,Greene,MS,Deep South,deep_south,Not Applicable
28075,Lauderdale,MS,Deep South,deep_south,Not Applicable
28111,Perry,MS,Deep South,deep_south,Not Applicable
28153,Wayne,MS,Deep South,deep_south,Not Applicable
28069,Kemper,MS,Deep South,deep_south,Not Applicable
28103,Noxubee,MS,Deep South,deep_south,Not Applicable
28159,Winston,MS,Deep South,deep_south,Not Applicable
28017,Chickasaw,MS,Deep South,deep_south,Not Applicable
28025,Clay,MS,Deep South,deep_south,Not Applicable
28087,Lowndes,MS,Deep South,deep_south,Not Applicable
28095,Monroe,MS,Deep South,deep_south,Not Applicable
28105,Oktibbeha,MS,Deep South,deep_south,Not Applicable
28003,Alcorn,MS,Deep South,deep_south,Not Applicable
28057,Itawamba,MS,Deep South,deep_south,Not Applicable
28081,Lee,MS,Deep South,deep_south,Not Applicable
28115,Pontotoc,MS,Deep South,deep_south,Not Applicable
28117,Prentiss,MS,Deep South,deep_south,Not Applicable
28139,Tippah,MS,Deep South,deep_south,Not Applicable
28141,Tishomingo,MS,Deep South,deep_south,Not Applicable
28145,Union,MS,Deep South,deep_south,Not Applicable
45005,Allendale,SC,Deep South,deep_south,Not Applicable
45011,Barnwell,SC,Deep South,deep_south,Not Applicable
45037,Edgefield,SC,Deep South,deep_south,Not Applicable
45065,McCormick,SC,Deep South,deep_south,Not Applicable
45003,Aiken,SC,Deep South,deep_south,Not Applicable
45063,Lexington,SC,Deep South,deep_south,Not Applicable
45081,Saluda,SC,Deep South,deep_south,Not Applicable
45053,Jasper,SC,Deep South,deep_south,Not Applicable
45013,Beaufort,SC,Deep South,deep_south,Not Applicable
45009,Bamberg,SC,Deep South,deep_south,Not Applicable
45029,Colleton,SC,Deep South,deep_south,Not Applicable
45049,Hampton,SC,Deep South,deep_south,Not Applicable
45035,Dorchester,SC,Deep South,deep_south,Not Applicable
45015,Berkeley,SC,Deep South,deep_south,Not Applicable
45017,Calhoun,SC,Deep South,deep_south,Not Applicable
45075,Orangeburg,SC,Deep South,deep_south,Not Applicable
45079,Richland,SC,Deep South,deep_south,Not Applicable
45027,Clarendon,SC,Deep South,deep_south,Not Applicable
45085,Sumter,SC,Deep South,deep_south,Not Applicable
45019,Charleston,SC,Deep South,deep_south,Not Applicable
45089,Williamsburg,SC,Deep South,deep_south,Not Applicable
45043,Georgetown,SC,Deep South,deep_south,Not Applicable
45041,Florence,SC,Deep South,deep_south,Not Applicable
45067,Marion,SC,Deep South,deep_south,Not Applicable
45051,Horry,SC,Deep South,deep_south,Not Applicable
45007,Anderson,SC,Deep South,deep_south,Not Applicable
45073,Oconee,SC,Deep South,deep_south,Not Applicable
45077,Pickens,SC,Deep South,deep_south,Not Applicable
45001,Abbeville,SC,Deep South,deep_south,Not Applicable
45047,Greenwood,SC,Deep South,deep_south,Not Applicable
45059,Laurens,SC,Deep South,deep_south,Not Applicable
45045,Greenville,SC,Deep South,deep_south,Not Applicable
45083,Spartanburg,SC,Deep South,deep_south,Not Applicable
45071,Newberry,SC,Deep South,deep_south,Not Applicable
45087,Union,SC,Deep South,deep_south,Not Applicable
45021,Cherokee,SC,Deep South,deep_south,Not Applicable
45023,Chester,SC,Deep South,deep_south,Not Applicable
45039,Fairfield,SC,Deep South,deep_south,Not Applicable
45055,Kershaw,SC,Deep South,deep_south,Not Applicable
45057,Lancaster,SC,Deep South,deep_south,Not Applicable
45025,Chesterfield,SC,Deep South,deep_south,Not Applicable
45031,Darlington,SC,Deep South,deep_south,Not Applicable
45061,Lee,SC,Deep South,deep_south,Not Applicable
45091,York,SC,Deep South,deep_south,Not Applicable
45033,Dillon,SC,Deep South,deep_south,Not Applicable
45069,Marlboro,SC,Deep South,deep_south,Not Applicable
1007,Bibb,AL,Appalachian Region,appl,Not Designated
1009,Blount,AL,Appalachian Region,appl,Not Designated
1015,Calhoun,AL,Appalachian Region,appl,Not Designated
1017,Chambers,AL,Appalachian Region,appl,Not Designated
1019,Cherokee,AL,Appalachian Region,appl,Not Designated
1021,Chilton,AL,Appalachian Region,appl,Not Designated
1027,Clay,AL,Appalachian Region,appl,Not Designated
1029,Cleburne,AL,Appalachian Region,appl,Not Designated
1033,Colbert,AL,Appalachian Region,appl,Not Designated
1037,Coosa,AL,Appalachian Region,appl,Not Designated
1043,Cullman,AL,Appalachian Region,appl,Not Designated
1049,DeKalb,AL,Appalachian Region,appl,Not Designated
1051,Elmore,AL,Appalachian Region,appl,Not Designated
1055,Etowah,AL,Appalachian Region,appl,Not Designated
1057,Fayette,AL,Appalachian Region,appl,Not Designated
1059,Franklin,AL,Appalachian Region,appl,Not Designated
1065,Hale,AL,Appalachian Region,appl,Not Designated
1071,Jackson,AL,Appalachian Region,appl,Not Designated
1073,Jefferson,AL,Appalachian Region,appl,Not Designated
1075,Lamar,AL,Appalachian Region,appl,Not Designated
1077,Lauderdale,AL,Appalachian Region,appl,Not Designated
1079,Lawrence,AL,Appalachian Region,appl,Not Designated
1083,Limestone,AL,Appalachian Region,appl,Not Designated
1087,Macon,AL,Appalachian Region,appl,Not Designated
1089,Madison,AL,Appalachian Region,appl,Not Designated
1093,Marion,AL,Appalachian Region,appl,Not Designated
1095,Marshall,AL,Appalachian Region,appl,Not Designated
1103,Morgan,AL,Appalachian Region,appl,Not Designated
1107,Pickens,AL,Appalachian Region,appl,Not Designated
1111,Randolph,AL,Appalachian Region,appl,Not Designated
1115,St. Clair,AL,Appalachian Region,appl,Not Designated
1117,Shelby,AL,Appalachian Region,appl,Not Designated
1121,Talladega,AL,Appalachian Region,appl,Not Designated
1123,Tallapoosa,AL,Appalachian Region,appl,Not Designated
1125,Tuscaloosa,AL,Appalachian Region,appl,Not Designated
1127,Walker,AL,Appalachian Region,appl,Not Designated
1133,Winston,AL,Appalachian Region,appl,Not Designated
